response,userId,iteractions
"['few good men, a (1992)', 'amadeus (1984)', 'erin brockovich (2000)', 'american beauty (1999)', 'gladiator (2000)', 'goodfellas (1990)', ""one flew over the cuckoo's nest (1975)"", 'rain man (1988)', 'silence of the lambs, the (1991)', 'apollo 13 (1995)']",127,1
"['platoon (1986)', 'apocalypse now (1979)', 'big trouble in little china (1986)', 'rumble in the bronx, a (1995)', 'few good men, a (1992)', 'saving private ryan (1998)', 'full metal jacket (1987)', 'deer hunter, the (1978)', 'taxi driver (1976)']",129,5
"['indiana jones and the last crusade (1989)', 'romancing the stone (1984)', 'speed (1994)', 'top gun (1986)', 'goonies, the (1985)', 'highlander (1986)', 'predator (1987)', 'platoon (1986)', 'predator 2 (1990)', 'beverly hills cop iii (1994)']",130,2
"['goodfellas (1990)', 'reservoir dogs (1992)', 'taxi driver (1976)', 'american history x (1998)', ""miller's crossing (1990)"", 'heat (1995)', 'pulp fiction (1994)', ""one flew over the cuckoo's nest (1975)"", 'amadeus (1984)', 'godfather, the (1972)']",131,1
"['caddyshack (1980)', 'animal house (1978)', 'road trip (2000)', 'pcu (1994)', 'dazed and confused (1993)', ""there's something about mary (1998)"", 'american pie (1999)']",132,5
"['few good men, a (1992)', 'philadelphia (1993)', 'league of their own, a (1992)', 'singles (1992)', 'city of angels (1998)', 'seven years in tibet (1997)', 'l.a. confidential (1997)', 'in & out (1997)', 'horse whisperer, the (1998)', 'last of the mohicans, the (1992)']",133,1
"['true lies (1994)', 'rock, the (1996)', 'con air (1997)', 'face/off (1997)', 'entrapment (1999)', ""general's daughter, the (1999)"", 'enemy of the state (1998)', 'mod squad, the (1999)', 'armageddon (1998)', 'crimson tide (1995)']",134,1
"['american pie (1999)', 'american beauty (1999)', 'big lebowski, the (1998)', 'big daddy (1999)', 'city of angels (1998)', 'existenz (1999)', 'go (1999)', 'i know what you did last summer (1997)', 'meet joe black (1998)', ""you've got mail (1998)""]",135,1
"['singles (1992)', 'this is spinal tap (1984)', 'fast times at ridgemont high (1982)', 'meatballs (1979)', 'caddyshack (1980)', ""st. elmo's fire (1985)"", 'brothers mcmullen, the (1995)', 'big lebowski, the (1998)', 'raising arizona (1987)', 'money pit, the (1986)']",136,2
"['american beauty (1999)', 'requiem for a dream (2000)', 'magnolia (1999)', 'donnie brasco (1997)', 'american history x (1998)', 'game, the (1997)', 'rock, the (1996)', 'enemy of the state (1998)', 'rounders (1998)', 'good will hunting (1997)']",137,1
"['rain man (1988)', 'jackie brown (1997)', ""miller's crossing (1990)"", 'driver, the (1977)', 'reservoir dogs (1992)', 'hard-boiled (lashou shentan) (1992)', 'sneakers (1992)', 'bound (1996)', 'fargo (1996)', 'croupier (1998)']",138,1
"['carrie (1976)', 'poltergeist (1982)', 'exorcist, the (1973)', 'gremlins (1984)', 'interview with the vampire (1994)', 'fright night (1985)', 'stand by me (1986)', ""child's play (1988)"", 'goonies, the (1985)', 'edward scissorhands (1990)']",139,1
"['mask, the (1994)', 'true lies (1994)', 'true romance (1993)', ""mr. holland's opus (1995)"", 'big (1985)', 'league of their own, a (1992)', 'philadelphia (1993)', 'fisher king, the (1991)', 'big sleep, the (1946)', 'meet me in st. louis (1944)']",140,2
"['fargo (1996)', 'reservoir dogs (1992)', 'big lebowski, the (1998)', 'apollo 13 (1995)', 'raising arizona (1987)', ""miller's crossing (1990)"", 'singles (1992)', 'ice storm, the (1997)', 'pulp fiction (1994)', 'goodfellas (1990)']",142,1
"['cliffhanger (1993)', 'few good men, a (1992)', 'philadelphia (1993)', ""bug's life, a (1998)"", 'home alone (1990)', 'singles (1992)', 'four weddings and a funeral (1994)', 'lethal weapon 3 (1992)', ""what's eating gilbert grape (1993)"", 'dances with wolves (1990)']",143,2
"['few good men, a (1992)', ""schindler's list (1993)"", 'american beauty (1999)', 'erin brockovich (2000)', 'forrest gump (1994)', 'silence of the lambs, the (1991)', 'mission: impossible 2 (2000)', 'patriot, the (2000)', 'red violin, the (le violin rouge) (1998)', 'thomas crown affair, the (1999)']",144,0
"['magnolia (1999)', 'requiem for a dream (2000)', 'trainspotting (1996)', 'chasing amy (1997)', 'swimming with sharks (1997)', ""can't hardly wait (1998)"", 'suburbia (1997)', 'singles (1992)', 'dazed and confused (1993)', 'single white female (1992)']",145,3
"['usual suspects, the (1995)', 'enemy of the state (1998)', 'game, the (1997)', 'long kiss goodnight, the (1996)', 'patriot games (1992)', 'demolition man (1993)', 'cliffhanger (1993)', 'bad boys (1995)', 'professional, the (1994)', 'blast from the past (1999)']",146,1
"['cliffhanger (1993)', 'true lies (1994)', 'demolition man (1993)', 'x-men (2000)', 'romancing the stone (1984)', 'total recall (1990)', 'face/off (1997)', 'rock, the (1996)', 'true romance (1993)', 'enemy of the state (1998)']",147,2
"['mrs. doubtfire (1993)', 'harriet the spy (1996)', 'home alone 2: lost in new york (1992)', 'home alone (1990)', 'home alone 3 (1997)']",148,5
"['fish called wanda, a (1987)', 'fletch (1985)', 'trading places (1983)', 'big (1988)', 'caddyshack (1980)', 'fletch lives (1989)', 'big trouble in little china (1986)', 'police academy (1984)']",149,5
"['platoon (1986)', 'terms of endearment (1983)', 'amadeus (1984)', 'places in the heart (1984)', 'rain man (1988)', 'working girl (1988)', 'rainy day (1988)', 'stand by me (1986)', 'fatal attraction (1987)', 'ordinary people (1980)']",150,1
"['platoon (1986)', 'apocalypse now (1979)', 'amadeus (1984)', ""one flew over the cuckoo's nest (1975)"", 'jaws (1975)', 'full metal jacket (1987)', 'taxi driver (1976)', 'godfather: part ii, the (1974)', 'deer hunter, the (1978)', 'wild bunch, the (1969)']",151,4
"['princess bride, the (1987)', 'fright night (1985)', 'poltergeist (1982)', 'beetlejuice (1988)', 'big (1988)', 'stand by me (1986)', 'pretty in pink (1986)', 'gremlins (1984)', 'ghostbusters (1984)', 'sixteen candles (1984)']",154,1
"['do the right thing (1989)', 'trading places (1983)', 'ghostbusters (1984)', 'caddyshack (1980)', 'platoon (1986)', 'blues brothers, the (1980)', 'stripes (1981)', 'full metal jacket (1987)']",155,5
"['american beauty (1999)', 'donnie brasco (1997)', 'enemy of the state (1998)', 'matrix, the (1999)', 'basic instinct (1992)', 'l.a. confidential (1997)', 'white squall (1996)', 'thomas crown affair, the (1999)', 'client, the (1994)', 'goodfellas (1990)']",156,4
"['platoon (1986)', 'goodfellas (1990)', 'raging bull (1980)', 'taxi driver (1976)', 'amadeus (1984)', ""one flew over the cuckoo's nest (1975)"", 'midnight cowboy (1969)', 'butch cassidy and the sundance kid (1969)', 'days of heaven (1978)', 'birdcage, the (1996)']",157,0
"['clueless (1995)', 'cruel intentions (1999)', 'empire records (1995)', 'heathers (1988)', 'singles (1992)', 'reality bites (1994)', 'say anything... (1989)', ""can't hardly wait (1998)""]",159,5
"['few good men, a (1992)', 'rain man (1988)', 'amadeus (1984)', 'goodfellas (1990)', 'platoon (1986)', 'trading places (1983)', 'philadelphia (1993)', ""one flew over the cuckoo's nest (1975)"", 'right stuff, the (1983)', 'dances with wolves (1990)']",161,1
"['jumanji (1995)', 'true lies (1994)', 'lethal weapon 3 (1992)', 'edward scissorhands (1990)', 'batman forever (1995)', 'league of their own, a (1992)', 'demolition man (1993)', 'stargate (1994)', 'speed (1994)', 'dumb and dumber (1994)']",162,1
"['singles (1992)', 'reality bites (1994)', 'airheads (1994)', 'clerks (1994)', ""can't hardly wait (1998)"", 'empire records (1995)', 'chasing amy (1997)', 'suburbia (1997)']",163,5
"['planet of the apes (1968)', 'towering inferno, the (1974)', 'poseidon adventure, the (1972)', 'jaws (1975)', 'freaky friday (1976)', ""blackbeard's ghost (1968)"", 'bikini beach (1964)', 'how to stuff a wild bikini (1965)', 'pajama party (1964)', 'stepford wives, the (1975)']",165,1
"['batman forever (1995)', 'ace ventura: pet detective (1994)', 'dick tracy (1990)', 'big trouble in little china (1986)', 'harry and the hendersons (1987)', 'goonies, the (1985)', 'cocoon (1985)', 'platoon (1986)', 'good morning, vietnam (1987)', 'back to the future (1985)']",166,1
"['few good men, a (1992)', 'english patient, the (1996)', 'legends of the fall (1994)', ""she's so lovely (1997)"", 'as good as it gets (1997)', 'mission: impossible (1996)', 'keeping the faith (2000)', 'black and white (1999)', 'lost world: jurassic park, the (1997)', 'hanging up (2000)']",167,0
"['singles (1992)', 'reservoir dogs (1992)', 'pulp fiction (1994)', 'true romance (1993)', 'clerks (1994)', 'mallrats (1995)', 'chasing amy (1997)', ""can't hardly wait (1998)"", 'empire records (1995)', 'pcu (1994)']",169,0
"['amadeus (1984)', ""schindler's list (1993)"", 'unforgiven (1992)', 'silence of the lambs, the (1991)', 'gladiator (2000)', ""one flew over the cuckoo's nest (1975)"", 'clockwork orange, a (1971)', 'chinatown (1974)', 'deer hunter, the (1978)', 'platoon (1986)']",170,0
"['last of the mohicans, the (1992)', 'philadelphia story, the (1940)', 'streetcar named desire, a (1951)', 'american beauty (1999)', 'taxi driver (1976)', 'platoon (1986)', 'taxi (1998)', 'dances with wolves (1990)', 'terms of endearment (1983)', 'network (1976)']",173,0
"['jaws (1975)', 'titanic (1997)', 'mission: impossible (1996)', 'beverly hills cop iii (1994)', 'true lies (1994)', 'face/off (1997)', 'con air (1997)', 'enemy of the state (1998)', 'few good men, a (1992)', 'basic instinct (1992)']",174,1
"['singles (1992)', 'reservoir dogs (1992)', 'pulp fiction (1994)', 'goodfellas (1990)', 'casino (1995)', 'l.a. confidential (1997)', 'taxi driver (1976)', 'raging bull (1980)', 'american history x (1998)', 'do the right thing (1989)']",175,1
"['trading places (1983)', 'no way out (1987)', 'police academy 2: their first assignment (1985)', 'police academy 3: back in training (1986)', ""st. elmo's fire (1985)"", ""jumpin' jack flash (1986)"", 'caddyshack (1980)', 'fast times at ridgemont high (1982)', 'ghostbusters ii (1989)', 'outrageous fortune (1987)']",176,1
"['jaws (1975)', 'titanic (1997)', 'indiana jones and the temple of doom (1984)', 'star wars: episode iv - a new hope (1977)', 'hook (1991)', 'forrest gump (1994)', 'princess bride, the (1987)', 'dark crystal, the (1982)', 'e.t. the extra-terrestrial (1982)', 'raiders of the lost ark (1981)']",177,5
"['butch cassidy and the sundance kid (1969)', 'cat ballou (1965)', 'great race, the (1965)', 'hud (1963)', 'fistful of dollars, a (1964)', 'good, the bad and the ugly, the (1966)', '12 angry men (1957)', 'roman holiday (1953)', 'american in paris, an (1951)', 'twelve angry men (1957)']",178,1
"['ed wood (1994)', 'clockwork orange, a (1971)', 'game, the (1997)', 'enemy of the state (1998)', 'back to the future part iii (1990)', 'stargate (1994)', 'coneheads (1993)', 'judge dredd (1995)', 'tank girl (1995)', ""bug's life, a (1998)""]",179,3
"['good will hunting (1997)', 'schindlers list (1993)', 'apollo 13 (1995)', 'fargo (1996)', 'dead poets society (1989)', 'malcolm x (1992)', 'magnolia (1999)', ""one flew over the cuckoo's nest (1975)"", 'jfk (1991)', ""schindler's list (1993)""]",180,1
"['platoon (1986)', 'terms of endearment (1983)', 'amadeus (1984)', 'places in the heart (1984)', 'rain man (1988)', 'dead poets society (1989)', 'do the right thing (1989)', 'my left foot (1989)', 'chariots of fire (1981)', 'e.t. the extra-terrestrial (1982)']",181,1
"['few good men, a (1992)', 'dumb and dumber (1994)', 'home alone (1990)', 'big lebowski, the (1998)', 'groundhog day (1993)', 'prince of tides, the (1991)', 'get shorty (1995)', 'clueless (1995)', 'birdcage, the (1996)', 'indecent proposal (1993)']",182,0
"['platoon (1986)', 'terms of endearment (1983)', 'amadeus (1984)', 'places in the heart (1984)', ""one flew over the cuckoo's nest (1975)"", 'raging bull (1980)', 'elephant man, the (1980)', ""sophie's choice (1982)"", 'ordinary people (1980)', 'tin men (1987)']",183,1
"['mary poppins (1964)', 'matilda (1996)', 'edward scissorhands (1990)', 'beetlejuice (1988)', ""what's eating gilbert grape (1993)"", 'titanic (1997)', 'sense and sensibility (1995)', 'beauty and the beast (1991)', 'bedknobs and broomsticks (1971)']",184,5
"['cliffhanger (1993)', 'last of the mohicans, the (1992)', 'patriot games (1992)', 'face/off (1997)', 'broken arrow (1996)', 'demolition man (1993)', 'bad boys (1995)', 'total recall (1990)', 'mummy, the (1999)', 'con air (1997)']",185,1
"['clueless (1995)', 'good will hunting (1997)', 'american pie (1999)', ""there's something about mary (1998)"", ""romy and michele's high school reunion (1997)"", 'austin powers: international man of mystery (1997)', 'dazed and confused (1993)', 'empire records (1995)', ""can't hardly wait (1998)"", 'varsity blues (1999)']",186,0
"['amadeus (1984)', 'english patient, the (1996)', 'room with a view, a (1985)', 'remains of the day, the (1993)', 'enchanted april (1992)', 'thousand acres, a (1997)', 'wings of the dove, the (1997)', 'portrait of a lady, the (1996)']",187,5
"['pulp fiction (1994)', 'goodfellas (1990)', 'american history x (1998)', 'seven (1995)', 'american beauty (1999)', 'taxi driver (1976)', 'platoon (1986)', 'good will hunting (1997)', 'matrix, the (1999)', 'reservoir dogs (1992)']",188,0
"['pulp fiction (1994)', 'reservoir dogs (1992)', 'goodfellas (1990)', 'casino (1995)', 'taxi driver (1976)', 'platoon (1986)', 'dazed and confused (1993)', 'do the right thing (1989)', 'american history x (1998)', 'american beauty (1999)']",189,2
"['goodfellas (1990)', 'reservoir dogs (1992)', 'casino (1995)', ""miller's crossing (1990)"", 'crying game, the (1992)', 'jfk (1991)', 'fish called wanda, a (1987)', 'color of money, the (1986)', 'taxi driver (1976)', 'verdict, the (1982)']",190,1
"['jumanji (1995)', 'true lies (1994)', 'lethal weapon 3 (1992)', 'mask, the (1994)', 'speed (1994)', 'robin hood: prince of thieves (1991)', 'demolition man (1993)', 'long kiss goodnight, the (1996)', 'true romance (1993)', 'few good men, a (1992)']",191,1
"['platoon (1986)', 'american beauty (1999)', 'good will hunting (1997)', 'dead poets society (1989)', 'fish called wanda, a (1987)', 'dazed and confused (1993)', 'breaking the waves (1996)', 'goodfellas (1990)', 'say anything... (1989)', 'magnolia (1999)']",192,1
"['jaws (1975)', 'titanic (1997)', 'forrest gump (1994)', 'princess bride, the (1987)', 'lion king, the (1994)', 'e.t. the extra-terrestrial (1982)', 'silence of the lambs, the (1991)', 'platoon (1986)', 'godfather, the (1972)', 'raging bull (1980)']",193,2
"['jumanji (1995)', 'matilda (1996)', 'liar liar (1997)', 'get shorty (1995)', 'd2: the mighty ducks (1994)', 'free willy (1993)', 'now and then (1995)', 'harriet the spy (1996)', 'mrs. doubtfire (1993)', 'home alone 2: lost in new york (1992)']",194,1
"['jaws (1975)', 'titanic (1997)', 'forrest gump (1994)', 'pulp fiction (1994)', 'reservoir dogs (1992)', 'taxi driver (1976)', 'platoon (1986)', 'goodfellas (1990)', 'matrix, the (1999)', 'se7en (1995)']",195,0
"['good will hunting (1997)', 'reservoir dogs (1992)', 'magnolia (1999)', 'raising arizona (1987)', 'philadelphia (1993)', ""there's something about mary (1998)"", 'bringing up baby (1938)', 'roman holiday (1953)', 'platoon (1986)', 'goodfellas (1990)']",196,1
"['jaws (1975)', 'titanic (1997)', 'mission: impossible (1996)', 'top gun (1986)', 'true lies (1994)', 'few good men, a (1992)', 'die hard (1988)', 'rain man (1988)', 'forrest gump (1994)', 'hook (1991)']",198,0
"['few good men, a (1992)', 'basic instinct (1992)', 'true lies (1994)', 'pelican brief, the (1993)', 'next karate kid, the (1994)', 'firestorm (1998)', 'american pie (1999)', 'lethal weapon (1987)', 'con air (1997)', 'singles (1992)']",199,3
"['10 things i hate about you (1999)', ""can't hardly wait (1998)"", 'empire records (1995)', 'varsity blues (1999)', 'disturbing behavior (1998)', 'cruel intentions (1999)', ""she's all that (1999)"", 'i know what you did last summer (1997)', 'never been kissed (1999)', 'clueless (1995)']",201,2
"['league of their own, a (1992)', 'edward scissorhands (1990)', 'home alone (1990)', 'mrs. doubtfire (1993)', 'singles (1992)', 'home alone 2: lost in new york (1992)', 'hook (1991)', 'lion king, the (1994)', 'goonies, the (1985)']",202,5
"['few good men, a (1992)', 'philadelphia (1993)', 'sleepers (1996)', 'as good as it gets (1997)', 'good will hunting (1997)', 'erin brockovich (2000)', 'saving private ryan (1998)', 'american beauty (1999)', ""you've got mail (1998)"", 'runaway bride (1999)']",203,0
"['platoon (1986)', 'terms of endearment (1983)', 'amadeus (1984)', 'places in the heart (1984)', 'dead poets society (1989)', 'rain man (1988)', 'good morning, vietnam (1987)', 'moonstruck (1987)', 'dead calm (1989)', ""sophie's choice (1982)""]",204,2
